price,symbol,time
1.4456138673122454,HLP w/ Yield,2024-07-17 12:46:28.000 UTC
1.437761732506282,HLP index,2024-07-17 11:58:53.000 UTC
1.4452988286003041,HLP w/ Yield,2024-07-17 11:58:53.000 UTC
1.437761732506282,HLP index,2024-07-17 11:30:12.000 UTC
1.4468316589515673,HLP w/ Yield,2024-07-17 11:30:12.000 UTC
1.437761732506282,HLP index,2024-07-17 11:25:55.000 UTC
1.448262635899703,HLP w/ Yield,2024-07-17 11:25:55.000 UTC
1.443655992649302,HLP index,2024-07-17 10:57:13.000 UTC
1.4492913107708556,HLP w/ Yield,2024-07-17 10:57:13.000 UTC
1.443655992649302,HLP index,2024-07-17 10:25:19.000 UTC
1.4497374198111637,HLP w/ Yield,2024-07-17 10:25:19.000 UTC
1.444150159951358,HLP index,2024-07-17 09:22:27.000 UTC
1.4514745262056554,HLP w/ Yield,2024-07-17 09:22:27.000 UTC
1.4439406310203657,HLP index,2024-07-17 08:33:35.000 UTC
1.4514545477094294,HLP w/ Yield,2024-07-17 08:33:35.000 UTC
1.4439406310203657,HLP index,2024-07-17 08:32:36.000 UTC
1.451558765066761,HLP w/ Yield,2024-07-17 08:32:36.000 UTC
1.4439406310203657,HLP index,2024-07-17 08:17:05.000 UTC
1.4484160190278639,HLP w/ Yield,2024-07-17 08:17:05.000 UTC
1.4471574572361559,HLP index,2024-07-17 06:06:20.000 UTC
1.4528706254677908,HLP w/ Yield,2024-07-17 06:06:20.000 UTC
1.4484966929197385,HLP index,2024-07-17 05:31:58.000 UTC
1.453630671341705,HLP w/ Yield,2024-07-17 05:31:58.000 UTC
1.4484966929197385,HLP index,2024-07-17 05:29:06.000 UTC
1.4543229274898875,HLP w/ Yield,2024-07-17 05:29:06.000 UTC
1.4454892861783741,HLP index,2024-07-17 04:19:11.000 UTC
1.4512699241474882,HLP w/ Yield,2024-07-17 04:19:11.000 UTC
1.443850263517675,HLP index,2024-07-17 03:36:05.000 UTC
1.4512769794215588,HLP w/ Yield,2024-07-17 03:36:05.000 UTC
1.443850263517675,HLP index,2024-07-17 03:19:06.000 UTC
1.450818514482726,HLP w/ Yield,2024-07-17 03:19:06.000 UTC
1.443850263517675,HLP index,2024-07-17 03:13:58.000 UTC
1.4493914131153878,HLP w/ Yield,2024-07-17 03:13:58.000 UTC
1.443850263517675,HLP index,2024-07-17 03:09:36.000 UTC
1.4500082040752378,HLP w/ Yield,2024-07-17 03:09:36.000 UTC
1.4456651233264324,HLP index,2024-07-17 02:16:03.000 UTC
1.4521971704969125,HLP w/ Yield,2024-07-17 02:16:03.000 UTC
1.4462528377447998,HLP index,2024-07-17 01:37:01.000 UTC
1.4528058430360036,HLP w/ Yield,2024-07-17 01:37:01.000 UTC
1.4462528377447998,HLP index,2024-07-17 01:05:57.000 UTC
1.4501357299197042,HLP w/ Yield,2024-07-17 01:05:57.000 UTC
1.4358372002372557,HLP index,2024-07-16 23:29:43.000 UTC
1.4463940685425343,HLP w/ Yield,2024-07-16 23:29:43.000 UTC
1.4358372002372557,HLP index,2024-07-16 23:00:52.000 UTC
1.4432619886107885,HLP w/ Yield,2024-07-16 23:00:52.000 UTC
1.4379381591831546,HLP index,2024-07-16 19:26:44.000 UTC
1.4463255350452449,HLP w/ Yield,2024-07-16 19:26:44.000 UTC
1.4379381591831546,HLP index,2024-07-16 19:17:23.000 UTC
1.4465091187301016,HLP w/ Yield,2024-07-16 19:17:23.000 UTC
1.4379381591831546,HLP index,2024-07-16 19:11:24.000 UTC
1.4459304743791743,HLP w/ Yield,2024-07-16 19:11:24.000 UTC
1.4341536268207964,HLP index,2024-07-16 17:32:44.000 UTC
1.4435088183123366,HLP w/ Yield,2024-07-16 17:32:44.000 UTC
1.4341536268207964,HLP index,2024-07-16 17:15:12.000 UTC
1.4437195992325131,HLP w/ Yield,2024-07-16 17:15:12.000 UTC
1.4360040347034064,HLP index,2024-07-16 16:28:48.000 UTC
1.4445431419526917,HLP w/ Yield,2024-07-16 16:28:48.000 UTC
1.4310758790206073,HLP index,2024-07-16 15:44:42.000 UTC
1.4457814748387618,HLP w/ Yield,2024-07-16 15:44:42.000 UTC
1.4310758790206073,HLP index,2024-07-16 15:32:13.000 UTC
