Timestamp Start,Open,High,Low,Close,Volume,Timestamp End,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2024-02-07,96.87,101.58,94.62,101.14,4577672.06,2024-02-07 23:59:59.999,446039059.9197,489245,2329138.14,227261096.6142,0
2024-02-08,101.14,104.98,100.51,102.76,5082811.46,2024-02-08 23:59:59.999,521415121.7323,574488,2548368.44,261425100.1379,0
2024-02-09,102.77,109.13,102.76,106.94,6686758.45,2024-02-09 23:59:59.999,705846559.5141,724146,3467051.74,366014739.0668,0
2024-02-10,106.94,110.86,106.86,109.01,3939526.49,2024-02-10 23:59:59.999,429171975.2434,451222,2005802.9,218541100.5589,0
2024-02-11,109.01,110.67,107.24,107.46,2755398.4,2024-02-11 23:59:59.999,300070898.8657,337007,1329304.41,144792952.7943,0
2024-02-12,107.46,112.22,103.4,111.64,6169652.05,2024-02-12 23:59:59.999,665452212.1685,684788,3098042.67,334279630.3997,0
2024-02-13,111.65,115.15,108.25,112.48,5622825.56,2024-02-13 23:59:59.999,631903077.7933,674183,2771345.37,311405826.2577,0
2024-02-14,112.49,118.69,110.61,116.97,4884824.42,2024-02-14 23:59:59.999,563977441.6739,593380,2535103.8,292809396.4494,0
2024-02-15,116.97,118.39,111.51,113.5,4927735.5,2024-02-15 23:59:59.999,567749563.9749,658457,2277417.52,262353178.7495,0
2024-02-16,113.5,114.25,107.94,110.33,3947132.77,2024-02-16 23:59:59.999,438070793.2023,521407,1907792.46,211814412.4089,0
2024-02-17,110.32,111.08,105.0,108.92,2897705.67,2024-02-17 23:59:59.999,314210779.8993,388340,1328720.54,144136048.8546,0
2024-02-18,108.92,114.04,107.51,112.24,3083833.73,2024-02-18 23:59:59.999,343205223.4657,414145,1589233.83,176806018.0816,0
2024-02-19,112.25,114.87,110.75,111.53,3746704.95,2024-02-19 23:59:59.999,422129836.0457,514577,1822769.11,205431020.3446,0
2024-02-20,111.53,112.11,103.0,108.31,5676734.13,2024-02-20 23:59:59.999,614703000.8099,732595,2793426.7,302432954.1955,0
2024-02-21,108.32,108.4,100.23,105.03,4752688.01,2024-02-21 23:59:59.999,493622986.4706,638631,2247491.44,233441642.5679,0
2024-02-22,105.04,107.1,101.53,101.76,3905642.33,2024-02-22 23:59:59.999,408028903.1197,532651,2017092.37,210745180.8383,0
2024-02-23,101.75,103.1,98.64,99.9,3546853.99,2024-02-23 23:59:59.999,359325149.9384,441289,1746511.02,176969708.6294,0
2024-02-24,99.91,104.85,98.48,104.01,2334116.02,2024-02-24 23:59:59.999,237972991.0225,300412,1238506.3,126296954.4945,0
2024-02-25,104.02,104.43,102.0,103.47,1967184.81,2024-02-25 23:59:59.999,202983222.2078,285185,933488.17,96331564.6463,0
2024-02-26,103.47,110.89,100.29,109.9,5392138.71,2024-02-26 23:59:59.999,570413289.4648,723403,2824015.44,298794797.9401,0
2024-02-27,109.9,112.3,105.29,108.36,6198163.52,2024-02-27 23:59:59.999,679932921.2006,910828,3061442.24,335848421.7037,0
2024-02-28,108.35,119.06,106.85,119.03,11832282.01,2024-02-28 23:59:59.999,1332835060.4958,1812047,6046391.03,681766965.7258,0
2024-02-29,119.03,134.65,117.15,125.68,13847087.32,2024-02-29 23:59:59.999,1758043857.4217,2407149,7077792.29,898386234.6854,0
2024-03-01,125.68,137.8,125.61,129.43,8376631.09,2024-03-01 23:59:59.999,1112504025.3327,1579108,4210208.46,559323763.5717,0
2024-03-02,129.43,131.69,127.2,130.02,4693251.94,2024-03-02 23:59:59.999,605833422.1776,935924,2356730.62,304358057.6053,0
2024-03-03,130.03,132.11,124.17,130.16,5228370.86,2024-03-03 23:59:59.999,674383368.58,957739,2544717.28,328461274.0988,0
2024-03-04,130.16,134.95,127.35,133.27,8053684.79,2024-03-04 23:59:59.999,1054037091.2205,1354011,3948899.12,517039170.4908,0
2024-03-05,133.26,142.72,105.0,125.31,17035242.52,2024-03-05 23:59:59.999,2212988765.0951,2728801,8429665.84,1097205367.635,0
2024-03-06,125.31,134.95,120.0,130.79,9581617.48,2024-03-06 23:59:59.999,1233993440.9801,1528038,4775652.18,614998226.9146,0
2024-03-07,130.8,149.3,130.52,143.82,10952975.3,2024-03-07 23:59:59.999,1553231320.4747,1976430,5566167.33,789450717.1603,0
2024-03-08,143.82,152.64,142.0,144.79,8096745.65,2024-03-08 23:59:59.999,1186459433.4229,1440300,4090161.97,599571234.5992,0
2024-03-09,144.79,149.15,143.54,144.29,3686876.81,2024-03-09 23:59:59.999,539026432.734,669430,1716521.03,250936918.2152,0
2024-03-10,144.3,148.5,140.43,144.39,4489519.25,2024-03-10 23:59:59.999,651013489.9828,754488,2233245.72,323813363.0712,0
